00:24:D7,Intel
00:26:C6,Intel
00:26:C7,Intel
00:27:0E,Intel
00:27:10,Intel
04:7D:7B,Intel
08:11:96,Intel
0C:8B:FD,Intel
10:02:B5,Intel
18:3D:A2,Intel
1C:3E:84,Intel
1C:4B:D6,Intel
1C:6F:65,Intel
1C:B7:2C,Intel
20:16:B9,Intel
20:37:06,Intel
24:0A:64,Intel
28:16:AD,Intel
28:D2:44,Intel
28:E3:47,Intel
2C:60:0C,Intel
2C:FD:A1,Intel
30:3A:64,Intel
30:52:CB,Intel
34:13:E8,Intel
34:E6:AD,Intel
38:2C:4A,Intel
38:91:D5,Intel
3C:A9:F4,Intel
40:16:7E,Intel
44:1C:A8,Intel
48:45:20,Intel
48:51:B7,Intel
4C:34:88,Intel
4C:80:93,Intel
50:2D:A0,Intel
54:53:ED,Intel
58:91:CF,Intel
5C:51:4F,Intel
5C:C5:D4,Intel
5C:E0:C5,Intel
60:57:18,Intel
60:67:20,Intel
64:00:F1,Intel
64:5A:04,Intel
64:6E:EA,Intel
64:80:99,Intel
68:05:CA,Intel
68:5D:43,Intel
68:EC:C5,Intel
6C:29:95,Intel
6C:88:14,Intel
70:1C:E7,Intel
74:27:EA,Intel
78:0C:B8,Intel
78:45:58,Intel
7C:7A:91,Intel
80:19:34,Intel
80:86:F2,Intel
84:3A:4B,Intel
88:53:2E,Intel
88:88:87,Intel
8C:A9:82,Intel
94:65:9C,Intel
94:B8:6D,Intel
98:4F:EE,Intel
9C:4E:36,Intel
A0:88:69,Intel
A0:C5:89,Intel
A4:34:D9,Intel
AC:7B:A1,Intel
B4:6D:83,Intel
B8:08:CF,Intel
B8:6B:23,Intel
B8:CA:3A,Intel
BC:77:37,Intel
C8:D9:D2,Intel
CC:2F:71,Intel
D0:50:99,Intel
D4:6A:6A,Intel
D8:9E:F3,Intel
DC:53:60,Intel
E0:06:E6,Intel
E0:94:67,Intel
E4:02:9B,Intel
E4:A7:A0,Intel
E8:40:F2,Intel
EC:A8:6B,Intel
F0:1C:2D,Intel
F0:D5:BF,Intel
F4:06:16,Intel
F4:6D:04,Intel
FC:77:74,Intel
